id,commentText,Labels
UgihoJqwG7Rmo3gCoAEC,Hello aunty ji...how are you?  I love da way u explain ðŸ˜Š,4
Ugh07ESs35XYXXgCoAEC,"we r going to open a resturent , so its helpful for us to learn from these recipes .........",6
UghePwbcMA-yP3gCoAEC,very nice ,3
UghGOsoSroFgbngCoAEC,"Hmmm,aloo ka paratha my favourite thks mam ðŸ˜ƒðŸ˜ƒ",1
Ugjl_WrGtFFbM3gCoAEC,very useful simple method..thank you  ...,5
UggQceQZHurEkHgCoAEC,what if we dont have mango powder,6
Ugg1VQVF7aIpVHgCoAEC,nice,3
Ugil5rz5JCDawXgCoAEC,I'm biggest fan of ur cooking,4
UghjaTKV-40o3HgCoAEC,very nice paratha.......,2
UgjXjluXQmt14HgCoAEC,very nice......,2
Ugh2vCba4jVxC3gCoAEC,so mummy ðŸ‘ðŸ‘,6
UgglrAxmdtFWqHgCoAEC,Very nice parathe,2
UgiB-ia5SAw3wngCoAEC,very nice,3
UgjXwH3ob0MTD3gCoAEC,"Absolutely Great...
Madhulika Ji...",4
Ugh-6it4l_L4MHgCoAEC,Ma'am thank you so much ...,1
Ugg0litIojdFWXgCoAEC,I guess maida is all purpose flour and ata is whole wheat flour - am i right,6
UghYX_9U_hxqCXgCoAEC,yammi yammi,2
Ugj2XeqtIii4JXgCoAEC,ma'am I am ur follower and I love your every recipes...your tips are very helpful for me thank you!!,5
Ugj1C5-xwDL5MngCoAEC,today I make but the potatoes stuffing coming out why so that,6
UgildcqwPWqpcHgCoAEC,dough should be like thick right just the potatoes stuffing come out why so that,6
UghQXto5vf5wKXgCoAEC,Nice mam,3
UgiUn_BLD0pHw3gCoAEC,nice video bhenji,3
UggJMCW5d3T9WngCoAEC,absolutely delicious.Maam can we add grated onion in boil potatoes,5
Ughfe0C-lCDMLHgCoAEC,Mam I made it n it's delicious thanks,5
Ugj10pZoHgCFWHgCoAEC,"garam masala is not
 necessary?",7
UgibwpPCFLz7VngCoAEC,"i most like your recipes, you are explaining it so good, thank you very much",5
UgjGXPR9wxSIM3gCoAEC,plz tell me very nice one,6
UgiiyJXcI-x0ZHgCoAEC,how u make wheat flour soft yaa thick how we should make chapati flour or thick,7
Ugh0GXtupf57oXgCoAEC,mula paratha,6
UggbHm4AaDayaHgCoAEC,aalu mai kitni cooker ki siti leni hai?,7
UghVQUWCY8NfiHgCoAEC,Mem mujhe 3 kg ka batter chicken banana hai plz mujhe batayeee kon SA saman kitna lge ga,6
Uggqjdp2MGBUUHgCoAEC,aapki madhur vvani aur lazeez parantho ka kya kehna. bahut khoob madam,5
UgiuZDEX4oYtYngCoAEC,Thank u vary much mem,1
Ugi9EwgCJoufAngCoAEC,love u nisha mam,6
UghIWi4njrJerngCoAEC,mam app bht ache se samjhate ho... ðŸ˜ŠðŸ˜Š,4
UggIB2SQRWPQh3gCoAEC,bht achy bane a aalo ke parathy,6
Ugi4gc9GLMa8QngCoAEC,i made it..seriously superb....sooooo tasty....delicious...and also amazing dish,2
UghWnS-77sopW3gCoAEC,nice prathaz nisha jee,2
Ugh77Hemf4nfP3gCoAEC,Mam that type of oil are we using mustard of refined,7
UgiqlkF8rRvYjXgCoAEC,nice good paratha,2
Ugj9toUYpzY4PHgCoAEC,nice nisha ji m aaj hi try krti hu,6
Ugh6E_yF_2Y9oHgCoAEC,hi nice I m 10 yrs girl but this simple recipe is too good like kapil Sharma show and taarak mehta ka ooltah chashmah,6
UggJGE_M5eqPrHgCoAEC,very well explained ðŸ‘ŒðŸ‘Œ,4
Ugg08WDtwpy5AHgCoAEC,I tried it and used very less filling even then the roti got scrambled,6
UgjyLHkzlHGUuHgCoAEC,it's very easy to make,2
Ugjo-znFKdLJWXgCoAEC,wow tastey,2
Ugip3XEuukWprXgCoAEC,nice recipe,2
UgiLV2EAg7qfqngCoAEC,my son like so much aalo parath so thanks,1
UgjUueT52Fm17HgCoAEC,why not aunty....duaon me yad rakhiyega...,6
UggcraVXhTTgpHgCoAEC,aj me zarur try krti hn,6
UgjAouCfBB4_E3gCoAEC,nyc aunty,3
UgiYoY_8e0GCjngCoAEC,Really good and helpful ! i never made a roti in my life. How much time it will take to master this from scratch ! thanks in advance....,6
UggtkTaliW1IDHgCoAEC,It looks very yummy. I am going to to try nw,2
UgiaczWAR1EdkngCoAEC,Nice food mam,2
Ughd06nMhTjBdngCoAEC,Aapke samjhane ka tareeka bhi bohat saada aur aasan hai.,4
UghFPcZ8WHijnXgCoAEC,Hello Good noon Ma'am!   i'm Mrs Amir .maine aaj morning time breakfast mein aaloo ke parathhe banaye Aap hi k method se believe mere Husband aaj parathhe k ek bhi  kinara (sides)waste nahi kiya aur bina koi bhi object kiye khushi se parathhe khaye.thanks alot Ma'am.Aapki reciepes bilkul simple and tasty hoti hain.,5
UgjypfuLDPEGl3gCoAEC,nice,3
Ugjjvdm6lAfzdngCoAEC,Ma'am Aap Parathhe ko cover bohat achha karti hain. main bhi try karoongi.Aaloo k parathhe main bhi testy to bna leti hoon per yahan Pakistan mein hum 2 chhote gole(pere) bna ker us ki roti thori si bel kr us mein stuffing bharte hain jis se parathhe k kinare khali reh jaate hain.ab main Aapke method ko follow kr k parathhe bnaun gi.,6
UgibjDR-vaT8tHgCoAEC,this food is so tasty,2
UghGOCRDgpMANHgCoAEC,i will make it so delicious,2
Ugiz_dqp8KfGoHgCoAEC,thank you,1
UggQ-QZM92B_CXgCoAEC,love u aunty for teaching me everything.,4
UgjsHVokBK5voHgCoAEC,"MY WIFE LOVES YOUR KITCHEN ,,, LOVE U AUNTY JI",6
UghMKTxezrWam3gCoAEC,"wah madam
trying it to night",6
Ugj494uIlC7yH3gCoAEC,"tqx nisha G
today I will try aalu paratha",1
UggIG-NqJY-2mXgCoAEC,Thank you!!. Never had a chance to learn from mami. Perfect!!!,1
UggtEld3Fmav-HgCoAEC,can we keep stuffing in refrigerator for next use! like kitne time tak we can use that stuffing? or else wo kharab hojayegaa thode time baad?,7
UghtIhaT9ViOkXgCoAEC,aunty today am gonna make this sizzling parathas thank u so much aunty,1
UgiVFfiRux8FMXgCoAEC,very nice aunty thanks for this receipe,5
UghQpZ3nCYbnp3gCoAEC,very nic,3
UgiU_-HM1FhD_HgCoAEC,aapke sikhane ka Tarika bahut pyara hai..kisi ko bhi aasani se samajh aajayega...,4
Ugjwe1rEgKIUbHgCoAEC,Nice mam,3
Ugj3inZvJ-NzZ3gCoAEC,its very tasty,2
Ugi-8v3BqP3I4ngCoAEC,"I have a doubt 
who had eaten the parathas
I am bit serious",6
UgiJ5TFdg1KsyHgCoAEC,today I will try your aalu paraata,6
UghftlTTjft7dngCoAEC,mam aap ideas bahot acchi dete hain ...,6
UgjmQIH6Ir1U7XgCoAEC,mam is me kya ham haldi dal sakte hai?,7
Ugiii9iSScCKm3gCoAEC,Ghee is a better than oil and give a better taste :),6
UghX7AVVQb8XkHgCoAEC,News,6
UgiMPOnWiBQ4ZXgCoAEC,Your all recipe are very nice.  Thank you.,5
UghV2dq0p4uj6ngCoAEC,hi nisha ji aap k sari recipe bahut achi aur easy hai thank you,5
UgiYclT0gcbehngCoAEC,yummy my favrt aloo paratha but mujhe bana nahi ata tha but is Video se sekh liya thanku ma'am :),1
Ugho9Ce1nkP6p3gCoAEC,wow ur recipes r smple,2
UghFW0pKCj2tpXgCoAEC,suprb very testi sweet my fevret dish thanx... maim,5
Ughm9ma49K9qRHgCoAEC,"My Parathas turned out bit crispy, I dont understand y, I followed the recipe as it is. :(",6
UggqCt6EnbchKXgCoAEC,ma'am apka ikhlaq bohot pyara hn bohot achi mah ki tarha ap kana banati ho thaannks ma'am.,5
Ugg5sR_JhWF9aXgCoAEC,"woooooooo.
thanksssssssss",1
Ugi2wC6Ds-MA1ngCoAEC,is aalu m onion or grm masala mix kr skte h na,7
Ugj0Xd9bjsm_CHgCoAEC,thank you ðŸ˜Š,1
UgjopCecLcR4JngCoAEC,i love this recipe..its easy and the parathas tastes really good...best instructional video i have ever come across...keep it up aunty,5
UghL8Hkbf86s4ngCoAEC,Nice video..,3
Uggeum_Tuslc8HgCoAEC,thks sister so wondeful,1
UghBJpWH-WsgyHgCoAEC,nice n quick recepi,2
Ugjy7viVb-5AQHgCoAEC,thnks mam for ur interesting recipes.....,1
UgjOSCF3N3FfRngCoAEC,Nisha madam thanks,1
UgjvfWgqdAKjqngCoAEC,Agar hum Garlic aur onion khate hain to stuffing mein bhi daal sakte hain? Please advise :),7
Ugh1aRQmWajCungCoAEC,wow mam,3
UgirUaOrsuxyfngCoAEC,very simple process me and my wife always watched your video when we r free good going,5
UgiaPCFeJyD0q3gCoAEC,You are great... Very well teacher :-),4
UgjYfWSNgFtIAXgCoAEC,delicious.....yummm..,2
UgiNTqWN0Z9hSHgCoAEC,Nisha medam Ji,6
Ugg2aaUM3rAalHgCoAEC,I like u recipe,2
UghZa-6deR0vJ3gCoAEC,u r so sweet mam...and the way u talk is so pretty,4
Ugh_nsmuCrhjL3gCoAEC,Thanks thanks thanks aunty. I always made messed up aloo parathas before. Stuffing always came out. After i watched this made aloo paratha and it turned out to be wow. I also made cheese stuffed paratha and followed every explanations. U explain so well. It came out wonderfully. I wanted to share images but i prepare that early morning for husband and in a rush its not possible. The only prob is after that i have ro made variety of parathas daily :D,1
UgjtDCgymmF11ngCoAEC,thankyou,1
UggSSyajQCwa9HgCoAEC,i'm from in Indonesia but i like to learn how to make chapatti or pratha...,6
UgjrhX6vZHWyhXgCoAEC,I like this video,3
Ugj8YXR2ZmYTb3gCoAEC,I made it.....so tasty.,2
UghOrLlxHo4Yd3gCoAEC,Nisha aunty you are the best. Thanks heaps for bringing this delicious recipes for people living overseas,5
UggDCyxLR1dyNHgCoAEC,thank u mam for this recipe its very testy paratha .,5
Ugijrl7MG9DaBHgCoAEC,bhooot easy samjaya thaaaaaaaaannnnnnnnnnnkkkkkkksssssss,5
UghnMeu22zrdfngCoAEC,"Wah! Muh mein pani aa gaya aapke paranthe dekh kar...very nice, clear way of presenting. Aap sab chote chote tips bhi bahut achhe batati hain, Nisha ji! :)",5
Ugh5JTLcB7ndcngCoAEC,Thanks for replying aunty...,1
UgjuAda5zAPhSXgCoAEC,+Nisha Aunty..I don't have mango powder{aamchur}..So can we make the potato stuffing without the mango powder?,7
UgjXBgGDgg6A9HgCoAEC,Didi aam chur powder  kahi mil nehi raha hai! kya main am chur powder chor ke bana sakte hai???,7
UggRbvDW17wzCngCoAEC,omg first i thought this video gona suck but i watched a little and iam very pleased to see this vid because iv been trying to make good parathas for like a long time i can make it but it just dont turn out to be great but after waching this vid i understood what wrong i did. and the last part abbout parathas being soggy never came to my head before it happens with me all the time. this is good vid.,3
UgjEGlebFXk0nngCoAEC,Ma'am ...... your paratha recipe is super...... and we made them ..... they were really delicious and it didn't tear up while rolling....,2
UgiLhKwH88RCJHgCoAEC,Mam ur so perfect all the recipe ur perfect n i cooked them they came out super awsome,5
UgiImaPfR6-w8ngCoAEC,Mam Your video tutorials are so awesome.... Plus your overall personality attracts respect. Thank you for such good recepies.,5
UghVQ9V0RgWTuHgCoAEC,yummmyyyyyy,2
UgjpK0z1hIv-0XgCoAEC,Good,3
UggudfJ_8GkdQngCoAEC,"pranam aunty ji. aap ki recepies mujhae bahaut pasand hai. main bhopal main 1 sept. sae ek restaurent (small) chalu karnae jaa raha hun. main aap hi ki vidhi aanusar paranthe ki prepration karvaunga. plzzzzzzzz mujhae pudene(mint leavs) KI TASTY WALI CHUTNEY ki recepie baataeye......... 
 thankssss",6
UgjfIDTKn7qtxXgCoAEC,so yummy.. am hungry nowðŸ˜›,2
UggJqncg3ELYYngCoAEC,mom kal parate banare app ke stake to Nahi bannge,6
UggV_V61jQPfJHgCoAEC,Hi mam amchur dalana jaruri hai kya?,7
Ugiw0dZnf0zv_3gCoAEC,"prantha bnate vkt ft ta he
   kia kre
      kia Na kre ?",7
UggW13hKQzMQ83gCoAEC,very nicesuperthankyouverymuchanti,5
Ugiy0d5kuxxaz3gCoAEC,nice and yummy,5
Ughta3RLhrfAIngCoAEC,hello mam this paratha stuffing i follow that for mava poli... really it was very nice and easy... thanks for sharing,5
UggXYRfOKDJKaXgCoAEC,Aunty m don't know anything about cooking.i'm learning lot a lot from ur video...what a fantastic direction about each nd evry recipes..thanks a lotttttt..,5
UggLBvDoieKqXHgCoAEC,Hi madam i prepare this with ur help of sub title its very tasty and yummy.Thank u si much madam,5
UgjxTuasLQvaWXgCoAEC,"thank you nisha ji apke sab recipe jabardast hai.
aaj aloo paratha banaungiðŸ˜",5
UggFhAQcYM0oXHgCoAEC,u r soooo cute,4
UgiBb5TnQcQQT3gCoAEC,"Ooooo,ok ma'am thank u",1
UghRY3wC2gbauXgCoAEC,looks tasty,2
Uggi0aBsbacFVngCoAEC,"maam mei jab bhi aloo k prathe banati hu to belte waqt parathe fatne lagte hain...
mei jab pratha banane jaati hu tabhi aloo bowl kari hu to kiya is waje se prathe fatt jate hain...pls maam mujhe thik se samjhaye na?",7
Ugil4_n-z7XdOXgCoAEC,nice,3
Ugj6PGvCD7bAPHgCoAEC,I luv ur recipes... me n my sister tried it at home... it worksðŸ‘gr8,2
Ugh2MejzlJRpmXgCoAEC,Mam me and my mother just lv ur recipes n you are so simple so are your recipes,2
Ugg0uVgENpcoVngCoAEC,bahot hi tasty bana tha....try kiya mene...,2
UgjH5f2A2wwyPXgCoAEC,Aunty. I made these just now. Bahut acche baney hain. Lekin aap jaise patle nahe bel paaya. Stuffing bahar nikal raha thaa.,6
UghpD4_BySDtnngCoAEC,subhan Allah nisha ji Allah aapku jaza e khair atta kareâ˜º,6
UgihPVkfeWelaXgCoAEC,what is the amcho powder,7
Ugj24dOJucBi8ngCoAEC,My print has too hard no like a market soft prantha,6
UggwXUiBQ7-Vo3gCoAEC,thank u mam..... you are the best chef!!,5
UgjLCvAkPaEqNXgCoAEC,super,3
UgipArPmqxJ8C3gCoAEC,Thank you mam for make this recipe because I like aalu  paratha so much,1
UghuFJGaBLJujXgCoAEC,good recepie.....i like it....,2
UghINefoLblxW3gCoAEC,solid dish well done,4
UggwqpJnnyi8VngCoAEC,it is a very good recipe .I like it. I also try at home,2
UgjXnE1G488giXgCoAEC,i love your way of explaining aunty...thank you very much,5
Ughv6B1OhdmQAHgCoAEC,owsm,3
Ughz24u4yumbNXgCoAEC,mujy apki recipez bhot hi achi lgti ha  aor apka andazâ¤ðŸ˜™,5
UgjjOSZRYKaUpHgCoAEC,wow nisha g vvvv nice,3
UgijA4V178n7C3gCoAEC,verry nice nisha ni,3
UghONy0E2s9l_ngCoAEC,good very good,3
UgiLMc3pfppTJXgCoAEC,yammmmmmy,2
UghDwJBjWFUFvXgCoAEC,wow mam nice parathas with ur tips..,2
UghsgO-SthkH_XgCoAEC,wowwwww mam parathas,2
UggGmtfe7qm1-XgCoAEC,awesome pratha,2
Ugi2iSTPyihTS3gCoAEC,hi.mam mera beta 6 years ka h..or wo kuch khata nhi h aap bataiye main isko kya khilau..plz help me mam..,6
Ugg1OvKQOh3jL3gCoAEC,"i made your aloo parathas many times and theyre sooo delicious
thank uuuuuu auntie",5
UggagV3HnnlisXgCoAEC,thankyou so much I finally made awesome aalo paratha..all loved it..thnxxx,5
UggSgCJ3P958U3gCoAEC,Super ji thanks for the awsm recipe,5
Uggg7dCDVcPTingCoAEC,It's too Oily,6
Uggv88-AgU1IFXgCoAEC,masha allah,6
UghFYmSP8Zam03gCoAEC,It looks awesome. As I was not knowing why should we keep the paranthas in a small bowl. This is really very useful. Thank you Madam,5
UgjRdQUKBvBaD3gCoAEC,wow meam,3
Ugj3pdI4R4ThqHgCoAEC,Nisha ji.....aapka bahuth danyavaad ....,1
Ugikg3l7LlXPEXgCoAEC,pic Cheng,6
UghCwuvuE9R8eHgCoAEC,"aunty... Thanks for the recipe. I tried it at home. I found trouble only in one place, which rolling the balla stuffed with potato. The sides of the chapathis kept cracking...",6
UgjpEB7sT13RWngCoAEC,This is waaaayyyy harder than it looks. My dough kept falling apart and ripping off the paratha.,6
UggMFIOmACUQ6ngCoAEC,hi,6
UgigrXhoYxcZHXgCoAEC,auntie ji nisha lady. .....u say I will put little oil but u put to much oil,6
UgjotJ00O0kYongCoAEC,aj main apki ae recipe banane ja raha hoon..,6
UghpvedtorkUKngCoAEC,1 request hain.. agar ingredients ko description me de to achha hota viewers keliye,6
UgiddANxwpgNuHgCoAEC,"very east recipe aunty ji,tnx a lot",5
UgiAcO8pIHf0HngCoAEC,mashallah bahut khoooobðŸ‘Œ,6
Ugh9A9EY_U0HhngCoAEC,aap kuch veg Chinese recipe bhi bataiye na plz,6
UghNQ7H3PDAPSngCoAEC,amazing whatever you cooked really easy and best  thanks for sharing all dishes,5
UgggDojoyrsG1XgCoAEC,i am South Indian but i love North Indian food very much. bahut achha Nisha ji,6
Ugjf2BEFZpE9FHgCoAEC,buhat achy or asan treke se ap ne btaya thank u nisha g .....,1
UghyKpXhv1L1pXgCoAEC,"so nice receipes with easy technic, thanku maduji, 4 giving nice recipes.",5
UggYNSGYdoWsDHgCoAEC,its is very easy and tasty to eat i like your videos,5
Ugig75533m7FVHgCoAEC,"Ma'am, I made aloo paranthas after watching the video and they turned out amazing. It was the first time I cooked paranthas for my parents. They were so happy. I wish I could post a picture but option nahi hai :)",6
UggZywIt87xsX3gCoAEC,really delicious n yummy...thanx nishaji,5
UghXUm4-MzxEaHgCoAEC,Vishuddha griha vidhi !,6
UgijblKMDOGyaXgCoAEC,Thanks,1
UgiqnenwZP-mLXgCoAEC,Wawwwwwwwwww very nice,3
UgjeDS4YozU36XgCoAEC,instead of amchur wat else can i use,7
UggFZzFnuP7SB3gCoAEC,nisha ji ur recipes r js amazing luv uuu,2
Ugj1kFqCUoB4xHgCoAEC,Nisha ji aap mujhe bahot bahot achj lagti hai kal main nasthe main aloo ke partha banarahi hun bahot easy aur delicous recipe dikhi. thank youðŸ™,5
Ugi4DD39204tP3gCoAEC,superb,3
UggRVA68xQaaRXgCoAEC,waaaaaah,3
UgiQL71QjZu85HgCoAEC,thank u so much nisha g,1
UghmBi81JuwkC3gCoAEC,love you ... you are amazing,4
UggkjCkGGcAaH3gCoAEC,muze pav bhaji bahot pas and he I love pavbhaji,6
UghqzNj6SfJV-ngCoAEC,Kya aapke pass pav bhaji ki recipe bhi he,6
UghnNEdanoXYI3gCoAEC,Nice very nice Nisha Mam,3
Ugggoh1kGxVaE3gCoAEC,Good good good recipe ðŸ™ŒðŸ™ŒðŸ™ŒðŸ™ŒðŸ™ŒðŸ™ŒðŸ™ŒðŸ™ŒðŸ™ŒðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ’•ðŸ‘ðŸ‘ðŸ‘,2
UgibmKGbl2WjaXgCoAEC,ek paratha yaha bhej do hungry,6
UgiAyx8dwEx3-3gCoAEC,par madam ji aap ajwain daalte to aur acha swad aata .. hamare punjab me ajwain ke bina paratha nahi hota,6
UghMA6CMjDcvh3gCoAEC,bahut tasty hai mujhe ye khana hai abhiiiiii,2
UggF6lr_Akm83ngCoAEC,awesome parathas.. so simple and easy method.. thankyou.. :),5
UgiYZOF9KlILsXgCoAEC,waoo nice paratha,2
UgiDK3kJOjb3nngCoAEC,very nice,3
UggWcLAsfCYFpngCoAEC,ðŸ˜˜ðŸ˜˜ nice anty,3
Ugjgl7oCtR2rgXgCoAEC,gulab jamun,6
UghjJdw1Mj3FNHgCoAEC,Telugu,6
UgiomA_RKRy-0HgCoAEC,thanku aunty ji osame I love it,1
UgjWyeAk3P7rTXgCoAEC,nice recipe.,2
UgjXtRD8ANMid3gCoAEC,beautiful hands mam,4
UggoyWhGH-FQQXgCoAEC,delicious,2
UggiOtwTr7S7AXgCoAEC,Thanks. For explaining so well.  Will try.ðŸ˜Š,5
UggSZeWhVKT0lngCoAEC,wow good,3
UggPPDH0ADw_sHgCoAEC,"Radhika Dookhi 
Many thanks Nishi G
it's yummy.",5
UgjoYuRgb-5Ri3gCoAEC,thanks aunti  g for help,1
UgiSOTw8ERwkzHgCoAEC,maam today I tried it. it's awesome to test . ðŸ˜ŠðŸ‘ŒðŸ˜‹,2
Ugjmr0jLy3Shv3gCoAEC,aunty thanks,1
UghLZd7G2cuYEHgCoAEC,thanks,1
UghXN_fKJyf3UHgCoAEC,Nisha mam aapk sab recipes lajawab hai....thank u for sharing your most valuable knowledge,5
Uggwz4qeePAG8ngCoAEC,thanks nisha g aap bahut he achi tarah se  recipi ko samjhati ho,5
UggQn7skJxzhlHgCoAEC,Aunty maine bohot baar aloo parathe try kiye hai but hamesha galat ho jate hai. Aaj aapki recipe se banaye. Bahot acche bane. Thank u.,1
Ugj4rCmSDKNeFngCoAEC,Thank you auntiji ðŸ¤—ðŸ¤—,1
UgiWuKjKLs6qa3gCoAEC,I am very happy,6
Ugi8UhQL-qLqFXgCoAEC,LOOKS DELICIOUS,2
UgjhopJpmegpPXgCoAEC,best paratha mameðŸ˜™ðŸ˜šðŸ‘,2
UggF3hP_nZEMbXgCoAEC,Aunty..Thank u..its look so delicious,5
UgjilX9-BRl4FXgCoAEC,Nisha ji aapko batha sakthe kaise ajwain paratha kaise banathe hai? please,6
UgiXL4t9jKjw6HgCoAEC,Tasty YumðŸ˜‹,2
UgiSJ7tY_60S5HgCoAEC,very good,3
Ugg7EZSBa_0w7ngCoAEC,Your app is avaliable,6
Ugj1MfNAs_6pHHgCoAEC,Eggs omelet,6
UgiKcNSe6grqCXgCoAEC,yemmmmy prantha thanx***,5
UgjuHtCFzN15IngCoAEC,its awwsmmmmmmmmmm,3
UggrTeC1wLpuCngCoAEC,I can prepare aloo paratha which is way better and tastier.,6
UgivVnZCC9f9x3gCoAEC,Awsome mam.... Thnku... Mam. For this receipe,5
UgirctLST-ZIJngCoAEC,Thanks aunty its awsssmmm....ðŸ‘ŒðŸ‘ŒðŸ‘Œ,5
Ugi2ZMZszjB_1HgCoAEC,best aloo paratha!!!!!!!!!!!!!!!!!!!!!yumyum,2
UghwC-Q29_OtBXgCoAEC,Good,3
UghqxP-j_JUHbngCoAEC,i like mam your racepi.,2
UghIaYjVCRXhk3gCoAEC,wonderful.. à¤œà¤¬ à¤ªà¤°à¤¾à¤ à¤¾ à¤¤à¤µà¥‡ à¤¸à¥‡ à¤‰à¤¤à¥à¤¤à¤° à¤•à¤° à¤¡à¤¿à¤°à¥‡à¤•à¥à¤Ÿ à¤–à¤¾à¤¨à¥‡ à¤µà¤¾à¤²à¥‡ à¤•à¥‡ à¤¥à¤¾à¤²à¥€ à¤®à¥‡ à¤œà¤¾à¤¤à¤¾ à¤¹à¥ˆ à¤¤à¥‹ à¤¬à¤¹à¥‹à¤¤ à¤¹à¥€ à¤¸à¥à¤µà¤¾à¤¦à¤¿à¤·à¥à¤Ÿ à¤²à¤—à¤¤à¤¾ à¤¹à¥ˆ... :-),3
Ughuc_oS_w-My3gCoAEC,"so nice of u
;-)",4
UgjEAeqyybW9QngCoAEC,madam can show some Arabic street food,6
UgjxfMSJP7BDHngCoAEC,Mam ur makings really nice tempting us while watching....good stuff for home made...thank u,1
UghNwICsBRYZdXgCoAEC,looks tempting seriously gonna try it thank you so much nd made my mom to watch this :P,1
UgirWlbQlld05HgCoAEC,Nisha ji u are too cute.,4
Uggu8nymTJLiPXgCoAEC,when i try to make tis parantha it will spread in 4 ways but u made it vry nice now i follow ur style,6
Ugja4OlCGyVVSngCoAEC,yr explanation is so sweet,4
UgiDNEIL-Kk69XgCoAEC,nice,3
UgjaQm3JdiohVXgCoAEC,nice,3
UghaylFRppNeOXgCoAEC,v nice,3
Ugh45rKUQSr6hXgCoAEC,You explain so nicely! Thank you for sharing this recipe.,5
Ugjd7yxliMMtsngCoAEC,nishaji aapka bohat bohat shukriya bohat achha bana hai aloo paratha,1
UgjL8FJytHS0IHgCoAEC,thank you nisha g for a wonderful recipe...I am newly married and my husband is very foody...Apki recipes n tips bahut helpful hai...thanks again....,5
Ugi53h-SX7J3TngCoAEC,Nisha ji we are from andhra. this recipe is so nice. I will try it. where as I tried yours number of recipes. all are very nice.I like the way your explaining . thank u mam.,5
Ugh4Y1VVA-GmDHgCoAEC,thanks for sharing.. Forgot commenting here.. from many days i hv been thinking to learn aloo paratha...finally :-) thankyu nisha ji,1
UggfP65sjR_bOHgCoAEC,muh me paani aa gaya mujhe parathe bahut pasand hai thainks recipe batane ke liye,5
Ugj1YB29x9RbtngCoAEC,very nice,3
UggWwY2uWizl_HgCoAEC,I watch all your videos. it's you who taught me cooking. great going mam.,4
Ugi5rkqx9nyeOngCoAEC,Thankyou soooooooooooooooooooooooo......much mam.i have subscribed your channel,1
Ugiufp_JXJp4e3gCoAEC,awesome testyðŸ˜œðŸ˜ðŸ˜,2
Ugi19JA2N22zUHgCoAEC,Thanks for your suggestions.. My wife leaning to cooking from your video..... And I m very happy,1
UgiFt-F_XoqLPHgCoAEC,mam please you can tell that how we can make chocolate ice cream at home simply,6
Uggjkqx_bqqxVngCoAEC,mam you are very talented and a good cheif,4
UghNoqYF3NA_G3gCoAEC,"you  explain very well,gud job",4
UgisDti1gcYMpngCoAEC,very nice,3
UghMnKjShVWzmngCoAEC,Nishaji aap ka paratha recipy is very nice,2
Ugisv7nzs3ybTHgCoAEC,thanks mam.,1
UggDA2W8bZKq2HgCoAEC,Mam you are very talented,4
UggT5Vc1adiHGngCoAEC,I loved aloo ka paratha thanks mam for sharing this recipe,1
UgjOVP9jzrl2uXgCoAEC,on Sundays I cook for my wife and my family. I try to put all my love and take precaution at all levels to create the best possible dish. you are great teacher. you have now made our Sunday's more tastier than ever before.,4
Ugh51htNAEG6gHgCoAEC,I have cooked it it's taste very good thankyou so much,5
Ugi4-R902Jh84ngCoAEC,thanku aunty ji....,1
